triprequest_origin_location_lon,triprequest_origin_location_lat,triprequest_destination_location_lon,triprequest_destination_location_lat,triprequest_requesttime
-96.69342281,43.5638436,-96.69407825,43.54674361,41339
-96.71138171,43.54128009,-96.71118508,43.5153335,41395
-96.73124137,43.54859634,-96.78013678,43.54394065,41408
-96.71118508,43.5153335,-96.7309792,43.51048509,41456
-96.71138171,43.54128009,-96.69407825,43.54674361,41536
-96.7309792,43.51048509,-96.71138171,43.54128009,41543
-96.69342281,43.5638436,-96.73143801,43.54527088,41572
-96.75103549,43.52930613,-96.78013678,43.54394065,41575
-96.71138171,43.56232379,-96.73143801,43.54527088,41589
-96.71138171,43.56232379,-96.7309792,43.51048509,41596
-96.75090441,43.51485818,-96.71125063,43.60581298,41603
-96.73124137,43.54859634,-96.74920028,43.50316422,41604
-96.73143801,43.54527088,-96.75090441,43.51485818,41625
-96.73156909,43.56403357,-96.79337655,43.49070718,41635
-96.74684071,43.54413068,-96.73143801,43.54527088,41668
-96.74684071,43.54413068,-96.73150355,43.52940117,41677
-96.69407825,43.54674361,-96.75103549,43.52930613,41728
-96.74920028,43.50316422,-96.73124137,43.54859634,41770
-96.74684071,43.54413068,-96.71138171,43.54128009,41782
-96.74716843,43.56365362,-96.73143801,43.54527088,41910
-96.77430341,43.5729616,-96.71131617,43.52959125,41957
-96.73156909,43.56403357,-96.71138171,43.54674361,41961
-96.71138171,43.54128009,-96.75103549,43.52930613,42009
-96.71138171,43.54128009,-96.69342281,43.5638436,42016
-96.7309792,43.51048509,-96.75103549,43.52930613,42025
-96.74920028,43.50316422,-96.71138171,43.56232379,42080
-96.74920028,43.50316422,-96.69342281,43.5638436,42098
-96.69407825,43.54674361,-96.74684071,43.54413068,42162
-96.73143801,43.54527088,-96.78013678,43.54394065,42227
-96.79337655,43.49070718,-96.73124137,43.54859634,42243
-96.77430341,43.5729616,-96.69342281,43.5638436,42257
-96.71138171,43.56232379,-96.77041974,43.61282792,42265
-96.75090441,43.51485818,-96.78013678,43.54394065,42308
-96.69342281,43.5638436,-96.71138171,43.54128009,42426
-96.73124137,43.54859634,-96.71164389,43.58758553,42573
-96.69407825,43.54674361,-96.77430341,43.5729616,42608
-96.71164389,43.58758553,-96.74684071,43.54413068,42622
-96.78013678,43.54394065,-96.75103549,43.52930613,42635
-96.73156909,43.56403357,-96.75090441,43.51485818,42680
-96.77041974,43.61282792,-96.74716843,43.56365362,42682
-96.69407825,43.54674361,-96.73156909,43.56403357,42705
-96.78013678,43.54394065,-96.74920028,43.50316422,42749
-96.77430341,43.5729616,-96.71138171,43.54128009,42800
-96.71138171,43.54674361,-96.75090441,43.51485818,42861
-96.74920028,43.50316422,-96.71125063,43.60581298,42865
-96.75090441,43.51485818,-96.73124137,43.51485818,42941
-96.74684071,43.54413068,-96.73150355,43.52940117,42943
-96.71131617,43.52959125,-96.77041974,43.61282792,42946
-96.69407825,43.54674361,-96.74716843,43.56365362,43172
-96.69407825,43.54674361,-96.71118508,43.5153335,43201
-96.73143801,43.54527088,-96.77430341,43.5729616,43235
-96.71118508,43.5153335,-96.71138171,43.54674361,43313
-96.73156909,43.56403357,-96.77041974,43.61282792,43322
-96.75090441,43.51485818,-96.74920028,43.50316422,43326
-96.71138171,43.56232379,-96.77430341,43.5729616,43336
-96.77430341,43.5729616,-96.71138171,43.54128009,43352
-96.75090441,43.51485818,-96.78013678,43.54394065,43371
-96.77041974,43.61282792,-96.71138171,43.54128009,43430
-96.71118508,43.5153335,-96.74716843,43.56365362,43446
-96.71131617,43.52959125,-96.73124137,43.54859634,43448
-96.69342281,43.5638436,-96.79337655,43.49070718,43487
-96.75090441,43.51485818,-96.73124137,43.51485818,43530
-96.79337655,43.49070718,-96.71131617,43.52959125,43547
-96.71164389,43.58758553,-96.77430341,43.5729616,43580
-96.71138171,43.54128009,-96.77041974,43.61282792,43611
-96.73156909,43.56403357,-96.7309792,43.51048509,43693
-96.73143801,43.54527088,-96.77041974,43.61282792,43728
-96.71125063,43.60581298,-96.73143801,43.54527088,43734
-96.71138171,43.56232379,-96.77430341,43.5729616,43779
-96.73124137,43.51485818,-96.75103549,43.52930613,43802
-96.77430341,43.5729616,-96.77041974,43.61282792,43830
-96.71131617,43.52959125,-96.73150355,43.52940117,43934
-96.74920028,43.50316422,-96.69342281,43.5638436,43936
-96.73150355,43.52940117,-96.77430341,43.5729616,44001
-96.73156909,43.56403357,-96.69342281,43.5638436,44027
-96.74920028,43.50316422,-96.71125063,43.60581298,44052
-96.71138171,43.54674361,-96.78013678,43.54394065,44053
-96.73143801,43.54527088,-96.71164389,43.58758553,44055
-96.71138171,43.54674361,-96.69342281,43.5638436,44065
-96.7309792,43.51048509,-96.69407825,43.54674361,44136
-96.77430341,43.5729616,-96.71164389,43.58758553,44142
-96.69407825,43.54674361,-96.71164389,43.58758553,44177
-96.74716843,43.56365362,-96.73156909,43.56403357,44204
-96.71138171,43.56232379,-96.74716843,43.56365362,44262
-96.75103549,43.52930613,-96.71125063,43.60581298,44265
-96.73124137,43.51485818,-96.7309792,43.51048509,44308
-96.71164389,43.58758553,-96.77041974,43.61282792,44398
-96.73124137,43.51485818,-96.71164389,43.58758553,44402
-96.73156909,43.56403357,-96.79337655,43.49070718,44415
-96.7309792,43.51048509,-96.79337655,43.49070718,44422
-96.75090441,43.51485818,-96.73124137,43.51485818,44434
-96.75103549,43.52930613,-96.77430341,43.5729616,44474
-96.73156909,43.56403357,-96.79337655,43.49070718,44479
-96.73150355,43.52940117,-96.69342281,43.5638436,44482
-96.77041974,43.61282792,-96.74684071,43.54413068,44488
-96.73124137,43.51485818,-96.71138171,43.54128009,44494
-96.71138171,43.54674361,-96.71131617,43.52959125,44516
-96.73150355,43.52940117,-96.73143801,43.54527088,44533
-96.79337655,43.49070718,-96.71138171,43.54674361,44547
-96.75090441,43.51485818,-96.71131617,43.52959125,44554
-96.69407825,43.54674361,-96.79337655,43.49070718,44563
-96.73124137,43.51485818,-96.69407825,43.54674361,44585
-96.75090441,43.51485818,-96.73124137,43.51485818,44666
-96.71164389,43.58758553,-96.78013678,43.54394065,44689
-96.69407825,43.54674361,-96.73124137,43.51485818,44721
-96.71131617,43.52959125,-96.78013678,43.54394065,44755
-96.71118508,43.5153335,-96.73156909,43.56403357,44864
-96.77041974,43.61282792,-96.75103549,43.52930613,44878
-96.71138171,43.54674361,-96.71131617,43.52959125,44910
-96.73156909,43.56403357,-96.75103549,43.52930613,44923
-96.74684071,43.54413068,-96.69407825,43.54674361,44961
-96.74684071,43.54413068,-96.71131617,43.52959125,45016
-96.71138171,43.54128009,-96.71125063,43.60581298,45056
-96.73124137,43.54859634,-96.75103549,43.52930613,45064
-96.71164389,43.58758553,-96.73124137,43.51485818,45083
-96.71125063,43.60581298,-96.73156909,43.56403357,45096
-96.71164389,43.58758553,-96.71131617,43.52959125,45123
-96.74684071,43.54413068,-96.73150355,43.52940117,45190
-96.74684071,43.54413068,-96.71138171,43.56232379,45197
-96.69342281,43.5638436,-96.71131617,43.52959125,45201
-96.71138171,43.54674361,-96.71131617,43.52959125,45211
-96.75090441,43.51485818,-96.71138171,43.54674361,45301
-96.74716843,43.56365362,-96.74684071,43.54413068,45368
-96.71164389,43.58758553,-96.71138171,43.54674361,45371
-96.77430341,43.5729616,-96.77041974,43.61282792,45414
-96.69342281,43.5638436,-96.77041974,43.61282792,45442
-96.77041974,43.61282792,-96.73124137,43.51485818,45456
-96.75103549,43.52930613,-96.73124137,43.51485818,45464
-96.74716843,43.56365362,-96.75090441,43.51485818,45467
-96.74716843,43.56365362,-96.73150355,43.52940117,45568
-96.71138171,43.56232379,-96.73156909,43.56403357,45574
-96.77041974,43.61282792,-96.71118508,43.5153335,45580
-96.75103549,43.52930613,-96.73150355,43.52940117,45584
-96.73124137,43.51485818,-96.73143801,43.54527088,45606
-96.73156909,43.56403357,-96.69407825,43.54674361,45624
-96.71131617,43.52959125,-96.74684071,43.54413068,45650
-96.77430341,43.5729616,-96.73150355,43.52940117,45656
-96.74716843,43.56365362,-96.74920028,43.50316422,45707
-96.69407825,43.54674361,-96.74920028,43.50316422,45709
-96.74716843,43.56365362,-96.71138171,43.54674361,45760
-96.74716843,43.56365362,-96.73124137,43.54859634,45810
-96.71118508,43.5153335,-96.71138171,43.54128009,45918
-96.71118508,43.5153335,-96.71138171,43.54128009,46000
-96.73124137,43.51485818,-96.71138171,43.54128009,46049
-96.69342281,43.5638436,-96.73150355,43.52940117,46058
-96.71138171,43.56232379,-96.73124137,43.54859634,46077
-96.77430341,43.5729616,-96.71125063,43.60581298,46101
-96.71138171,43.56232379,-96.71118508,43.5153335,46101
-96.75103549,43.52930613,-96.71164389,43.58758553,46120
-96.7309792,43.51048509,-96.73124137,43.54859634,46141
-96.79337655,43.49070718,-96.73150355,43.52940117,46153
-96.71138171,43.54128009,-96.74716843,43.56365362,46153
-96.77041974,43.61282792,-96.74716843,43.56365362,46178
-96.71164389,43.58758553,-96.74716843,43.56365362,46209
-96.73124137,43.51485818,-96.73156909,43.56403357,46237
-96.69407825,43.54674361,-96.71138171,43.56232379,46246
-96.71164389,43.58758553,-96.74920028,43.50316422,46284
-96.73124137,43.54859634,-96.69407825,43.54674361,46290
-96.77430341,43.5729616,-96.71138171,43.54128009,46332
-96.73156909,43.56403357,-96.74684071,43.54413068,46343
-96.78013678,43.54394065,-96.77041974,43.61282792,46381
-96.71125063,43.60581298,-96.73143801,43.54527088,46392
-96.71138171,43.54674361,-96.71118508,43.5153335,46406
-96.69407825,43.54674361,-96.74684071,43.54413068,46415
-96.74920028,43.50316422,-96.74684071,43.54413068,46439
-96.71131617,43.52959125,-96.73143801,43.54527088,46545
-96.73156909,43.56403357,-96.79337655,43.49070718,46569
-96.75103549,43.52930613,-96.71138171,43.54674361,46571
-96.79337655,43.49070718,-96.75103549,43.52930613,46573
-96.73124137,43.54859634,-96.71118508,43.5153335,46603
-96.74920028,43.50316422,-96.71138171,43.56232379,46702
-96.74716843,43.56365362,-96.71138171,43.54128009,46712
-96.71138171,43.54674361,-96.74716843,43.56365362,46769
-96.71138171,43.56232379,-96.77041974,43.61282792,46772
-96.77041974,43.61282792,-96.73156909,43.56403357,46775
-96.73124137,43.51485818,-96.71131617,43.52959125,46800
-96.73156909,43.56403357,-96.71138171,43.54128009,46812
-96.7309792,43.51048509,-96.75103549,43.52930613,46823
-96.73150355,43.52940117,-96.77430341,43.5729616,46885
-96.71164389,43.58758553,-96.71131617,43.52959125,46901
-96.71131617,43.52959125,-96.69407825,43.54674361,46936
-96.71164389,43.58758553,-96.69342281,43.5638436,46950
-96.71118508,43.5153335,-96.79337655,43.49070718,46976
-96.73124137,43.51485818,-96.77430341,43.5729616,46984
-96.78013678,43.54394065,-96.7309792,43.51048509,47034
-96.71138171,43.56232379,-96.73124137,43.51485818,47040
-96.69342281,43.5638436,-96.7309792,43.51048509,47055
-96.71138171,43.54128009,-96.71138171,43.56232379,47141
-96.75103549,43.52930613,-96.78013678,43.54394065,47142
-96.73156909,43.56403357,-96.7309792,43.51048509,47252
-96.71164389,43.58758553,-96.77041974,43.61282792,47255
-96.71131617,43.52959125,-96.73124137,43.51485818,47273
-96.7309792,43.51048509,-96.75090441,43.51485818,47300
-96.75090441,43.51485818,-96.71138171,43.54128009,47320
-96.69342281,43.5638436,-96.74684071,43.54413068,47335
-96.73150355,43.52940117,-96.73143801,43.54527088,47382
-96.74684071,43.54413068,-96.73143801,43.54527088,47400
-96.74684071,43.54413068,-96.71118508,43.5153335,47401
-96.71164389,43.58758553,-96.79337655,43.49070718,47406
-96.75090441,43.51485818,-96.71131617,43.52959125,47420
-96.73150355,43.52940117,-96.71164389,43.58758553,47438
-96.69407825,43.54674361,-96.73143801,43.54527088,47555
-96.73150355,43.52940117,-96.69407825,43.54674361,47557
-96.73124137,43.51485818,-96.73124137,43.54859634,47598
-96.71125063,43.60581298,-96.7309792,43.51048509,47626
-96.71138171,43.54674361,-96.77041974,43.61282792,47645
-96.77430341,43.5729616,-96.78013678,43.54394065,47672
-96.73124137,43.51485818,-96.73124137,43.54859634,47684
-96.74716843,43.56365362,-96.75090441,43.51485818,47686
-96.74920028,43.50316422,-96.69342281,43.5638436,47712
-96.74920028,43.50316422,-96.77041974,43.61282792,47720
-96.77041974,43.61282792,-96.77430341,43.5729616,47816
-96.71138171,43.54128009,-96.69407825,43.54674361,47844
-96.69342281,43.5638436,-96.71131617,43.52959125,47856
-96.69407825,43.54674361,-96.71138171,43.54128009,47885
-96.71138171,43.54128009,-96.79337655,43.49070718,47902
-96.74684071,43.54413068,-96.74920028,43.50316422,47915
-96.78013678,43.54394065,-96.79337655,43.49070718,48010
-96.71138171,43.56232379,-96.69342281,43.5638436,48013
-96.78013678,43.54394065,-96.79337655,43.49070718,48093
-96.73150355,43.52940117,-96.71138171,43.56232379,48104
-96.71118508,43.5153335,-96.74920028,43.50316422,48137
-96.74920028,43.50316422,-96.71164389,43.58758553,48154
-96.71138171,43.56232379,-96.74716843,43.56365362,48214
-96.77430341,43.5729616,-96.69407825,43.54674361,48277
-96.71138171,43.54128009,-96.73124137,43.54859634,48305
-96.73156909,43.56403357,-96.71164389,43.58758553,48326
-96.71138171,43.54128009,-96.73124137,43.54859634,48353
-96.69407825,43.54674361,-96.71118508,43.5153335,48383
-96.71138171,43.54128009,-96.74716843,43.56365362,48440
-96.78013678,43.54394065,-96.73156909,43.56403357,48448
-96.73124137,43.51485818,-96.74684071,43.54413068,48478
-96.79337655,43.49070718,-96.73150355,43.52940117,48509
-96.7309792,43.51048509,-96.74920028,43.50316422,48519
-96.74920028,43.50316422,-96.77041974,43.61282792,48543
-96.78013678,43.54394065,-96.73124137,43.51485818,48611
-96.73150355,43.52940117,-96.77430341,43.5729616,48701
-96.77041974,43.61282792,-96.71164389,43.58758553,48757
-96.71138171,43.54128009,-96.78013678,43.54394065,48793
-96.73156909,43.56403357,-96.7309792,43.51048509,48828
-96.71131617,43.52959125,-96.73156909,43.56403357,48852
-96.74684071,43.54413068,-96.71138171,43.54674361,48853
-96.71118508,43.5153335,-96.71164389,43.58758553,48869
-96.71164389,43.58758553,-96.74684071,43.54413068,48921
-96.73150355,43.52940117,-96.69407825,43.54674361,48941
-96.71131617,43.52959125,-96.71138171,43.54674361,48969
-96.77430341,43.5729616,-96.74716843,43.56365362,48991
-96.73156909,43.56403357,-96.75090441,43.51485818,49021
-96.74920028,43.50316422,-96.75103549,43.52930613,49108
-96.69407825,43.54674361,-96.75103549,43.52930613,49112
-96.78013678,43.54394065,-96.79337655,43.49070718,49121
-96.73124137,43.51485818,-96.73150355,43.52940117,49146
-96.73143801,43.54527088,-96.71164389,43.58758553,49150
-96.73124137,43.51485818,-96.77041974,43.61282792,49158
-96.73150355,43.52940117,-96.77430341,43.5729616,49220
-96.7309792,43.51048509,-96.74716843,43.56365362,49249
-96.71138171,43.54674361,-96.7309792,43.51048509,49277
-96.73156909,43.56403357,-96.71118508,43.5153335,49334
-96.71138171,43.56232379,-96.74920028,43.50316422,49345
-96.73143801,43.54527088,-96.74920028,43.50316422,49352
-96.71138171,43.56232379,-96.73156909,43.56403357,49363
-96.71138171,43.54674361,-96.75103549,43.52930613,49373
-96.71164389,43.58758553,-96.74716843,43.56365362,49466
-96.71131617,43.52959125,-96.74716843,43.56365362,49467
-96.74716843,43.56365362,-96.71138171,43.54674361,49469
-96.73124137,43.51485818,-96.71138171,43.54128009,49536
-96.75103549,43.52930613,-96.71118508,43.5153335,49581
-96.71164389,43.58758553,-96.7309792,43.51048509,49595
-96.74920028,43.50316422,-96.69342281,43.5638436,49629
-96.73156909,43.56403357,-96.71138171,43.54674361,49655
-96.73124137,43.51485818,-96.74920028,43.50316422,49684
-96.77430341,43.5729616,-96.73150355,43.52940117,49730
-96.75103549,43.52930613,-96.71125063,43.60581298,49745
-96.71138171,43.54674361,-96.78013678,43.54394065,49829
-96.77430341,43.5729616,-96.77041974,43.61282792,49898
-96.74716843,43.56365362,-96.75103549,43.52930613,49982
-96.73143801,43.54527088,-96.71118508,43.5153335,49991
-96.73150355,43.52940117,-96.7309792,43.51048509,50036
-96.75090441,43.51485818,-96.73156909,43.56403357,50050
-96.69342281,43.5638436,-96.71118508,43.5153335,50086
-96.71138171,43.54674361,-96.74920028,43.50316422,50104
-96.71164389,43.58758553,-96.71118508,43.5153335,50115
-96.74716843,43.56365362,-96.75090441,43.51485818,50115
-96.73124137,43.51485818,-96.73124137,43.54859634,50131
-96.73124137,43.51485818,-96.74920028,43.50316422,50190
-96.73156909,43.56403357,-96.71164389,43.58758553,50209
-96.69407825,43.54674361,-96.73143801,43.54527088,50214
-96.71118508,43.5153335,-96.74716843,43.56365362,50292
-96.71138171,43.54128009,-96.75090441,43.51485818,50318
-96.71131617,43.52959125,-96.74920028,43.50316422,50361
-96.73124137,43.51485818,-96.74920028,43.50316422,50374
-96.74684071,43.54413068,-96.71138171,43.54128009,50375
-96.71138171,43.54674361,-96.77041974,43.61282792,50376
-96.71138171,43.54674361,-96.75103549,43.52930613,50387
-96.77430341,43.5729616,-96.77041974,43.61282792,50391
-96.73156909,43.56403357,-96.73124137,43.54859634,50419
-96.71118508,43.5153335,-96.69407825,43.54674361,50546
-96.71138171,43.54674361,-96.71138171,43.54128009,50633
-96.7309792,43.51048509,-96.79337655,43.49070718,50687
-96.71125063,43.60581298,-96.69407825,43.54674361,50723
-96.69407825,43.54674361,-96.77430341,43.5729616,50746
-96.75090441,43.51485818,-96.73150355,43.52940117,50762
-96.71138171,43.56232379,-96.71164389,43.58758553,50763
-96.7309792,43.51048509,-96.71118508,43.5153335,50768
-96.73124137,43.54859634,-96.71118508,43.5153335,50774
-96.74716843,43.56365362,-96.73156909,43.56403357,50870
-96.75103549,43.52930613,-96.7309792,43.51048509,50877
-96.75090441,43.51485818,-96.71138171,43.54128009,50942
-96.75103549,43.52930613,-96.75090441,43.51485818,50970
-96.77430341,43.5729616,-96.71131617,43.52959125,51042
-96.71164389,43.58758553,-96.73124137,43.51485818,51088
-96.71131617,43.52959125,-96.75090441,43.51485818,51117
-96.75090441,43.51485818,-96.71138171,43.56232379,51131
-96.71138171,43.56232379,-96.71138171,43.54674361,51160
-96.71164389,43.58758553,-96.75103549,43.52930613,51284
-96.73124137,43.51485818,-96.71138171,43.54128009,51284
-96.71125063,43.60581298,-96.73124137,43.54859634,51310
-96.73150355,43.52940117,-96.75103549,43.52930613,51379
-96.75090441,43.51485818,-96.71164389,43.58758553,51380
-96.71164389,43.58758553,-96.7309792,43.51048509,51450
-96.74920028,43.50316422,-96.69342281,43.5638436,51490
-96.7309792,43.51048509,-96.74716843,43.56365362,51531
-96.71164389,43.58758553,-96.71131617,43.52959125,51545
-96.69342281,43.5638436,-96.78013678,43.54394065,51567
-96.73143801,43.54527088,-96.71138171,43.54128009,51571
-96.75090441,43.51485818,-96.71138171,43.56232379,51606
-96.75090441,43.51485818,-96.73156909,43.56403357,51693
-96.73124137,43.51485818,-96.71164389,43.58758553,51799
-96.71138171,43.54128009,-96.73124137,43.51485818,51810
-96.74684071,43.54413068,-96.73150355,43.52940117,51819
-96.75103549,43.52930613,-96.69407825,43.54674361,51834
-96.77430341,43.5729616,-96.73124137,43.54859634,51835
-96.69407825,43.54674361,-96.77430341,43.5729616,51839
-96.73156909,43.56403357,-96.73143801,43.54527088,51881
-96.71118508,43.5153335,-96.79337655,43.49070718,51901
-96.73124137,43.54859634,-96.78013678,43.54394065,51942
-96.73124137,43.51485818,-96.77041974,43.61282792,51988
-96.78013678,43.54394065,-96.7309792,43.51048509,52000
-96.78013678,43.54394065,-96.71138171,43.54128009,52015
-96.73150355,43.52940117,-96.73124137,43.51485818,52065
-96.77430341,43.5729616,-96.73150355,43.52940117,52147
-96.69407825,43.54674361,-96.73150355,43.52940117,52200
-96.69342281,43.5638436,-96.75103549,43.52930613,52247
-96.73150355,43.52940117,-96.73124137,43.51485818,52251
-96.75090441,43.51485818,-96.77041974,43.61282792,52321
-96.71138171,43.54674361,-96.77041974,43.61282792,52326
-96.7309792,43.51048509,-96.78013678,43.54394065,52343
-96.73156909,43.56403357,-96.74684071,43.54413068,52354
-96.73124137,43.51485818,-96.73156909,43.56403357,52365
-96.78013678,43.54394065,-96.74920028,43.50316422,52369
-96.69342281,43.5638436,-96.7309792,43.51048509,52377
-96.75103549,43.52930613,-96.69342281,43.5638436,52422
-96.77041974,43.61282792,-96.73150355,43.52940117,52439
-96.69342281,43.5638436,-96.71164389,43.58758553,52507
-96.71138171,43.56232379,-96.73156909,43.56403357,52517
-96.73143801,43.54527088,-96.71138171,43.56232379,52569
-96.71164389,43.58758553,-96.71138171,43.54674361,52608
-96.71125063,43.60581298,-96.71164389,43.58758553,52610
-96.79337655,43.49070718,-96.74684071,43.54413068,52635
-96.71164389,43.58758553,-96.79337655,43.49070718,52644
-96.78013678,43.54394065,-96.73143801,43.54527088,52646
-96.69407825,43.54674361,-96.74684071,43.54413068,52657
-96.71125063,43.60581298,-96.7309792,43.51048509,52720
-96.7309792,43.51048509,-96.71138171,43.54674361,52740
-96.73156909,43.56403357,-96.71138171,43.54674361,52746
-96.73124137,43.51485818,-96.71138171,43.54674361,52758
-96.71138171,43.54128009,-96.73150355,43.52940117,52872
-96.71138171,43.56232379,-96.75103549,43.52930613,52883
-96.71138171,43.54128009,-96.73150355,43.52940117,52970
-96.78013678,43.54394065,-96.79337655,43.49070718,53014
-96.73143801,43.54527088,-96.74684071,43.54413068,53036
-96.78013678,43.54394065,-96.69407825,43.54674361,53037
-96.77041974,43.61282792,-96.73124137,43.51485818,53046
-96.78013678,43.54394065,-96.71118508,43.5153335,53087
-96.74716843,43.56365362,-96.71164389,43.58758553,53090
-96.77430341,43.5729616,-96.71138171,43.54128009,53096
-96.69407825,43.54674361,-96.75103549,43.52930613,53131
-96.74716843,43.56365362,-96.71138171,43.56232379,53143
-96.75103549,43.52930613,-96.73143801,43.54527088,53166
-96.74684071,43.54413068,-96.73150355,43.52940117,53213
-96.75103549,43.52930613,-96.71164389,43.58758553,53230
-96.71138171,43.54128009,-96.75103549,43.52930613,53249
-96.69342281,43.5638436,-96.75090441,43.51485818,53250
-96.73156909,43.56403357,-96.71138171,43.54128009,53282
-96.74716843,43.56365362,-96.69407825,43.54674361,53289
-96.73150355,43.52940117,-96.73124137,43.51485818,53303
-96.69342281,43.5638436,-96.7309792,43.51048509,53392
-96.75103549,43.52930613,-96.71164389,43.58758553,53426
-96.7309792,43.51048509,-96.71138171,43.54128009,53434
-96.73124137,43.54859634,-96.69407825,43.54674361,53512
-96.77430341,43.5729616,-96.73124137,43.54859634,53537
-96.77041974,43.61282792,-96.77430341,43.5729616,53597
-96.73156909,43.56403357,-96.69407825,43.54674361,53598
-96.7309792,43.51048509,-96.74920028,43.50316422,53619
-96.69407825,43.54674361,-96.77430341,43.5729616,53623
-96.71138171,43.54674361,-96.75090441,43.51485818,53632
-96.71118508,43.5153335,-96.74920028,43.50316422,53645
-96.7309792,43.51048509,-96.73156909,43.56403357,53699
-96.71131617,43.52959125,-96.69342281,43.5638436,53703
-96.74716843,43.56365362,-96.73124137,43.54859634,53723
-96.74716843,43.56365362,-96.73143801,43.54527088,53729
-96.75103549,43.52930613,-96.69342281,43.5638436,53783
-96.73150355,43.52940117,-96.71164389,43.58758553,53824
-96.75090441,43.51485818,-96.77430341,43.5729616,53843
-96.71138171,43.56232379,-96.77041974,43.61282792,53901
-96.74716843,43.56365362,-96.75090441,43.51485818,53915
-96.71118508,43.5153335,-96.73124137,43.51485818,53933
-96.71164389,43.58758553,-96.74920028,43.50316422,53948
-96.77041974,43.61282792,-96.75103549,43.52930613,53990
-96.74920028,43.50316422,-96.73124137,43.54859634,54041
-96.71125063,43.60581298,-96.71138171,43.54674361,54062
-96.74716843,43.56365362,-96.71164389,43.58758553,54067
-96.71138171,43.56232379,-96.73124137,43.54859634,54095
-96.73124137,43.51485818,-96.69407825,43.54674361,54114
-96.73124137,43.51485818,-96.74684071,43.54413068,54121
-96.78013678,43.54394065,-96.73150355,43.52940117,54149
-96.79337655,43.49070718,-96.73156909,43.56403357,54221
-96.73156909,43.56403357,-96.75103549,43.52930613,54239
-96.69342281,43.5638436,-96.73143801,43.54527088,54278
-96.69342281,43.5638436,-96.78013678,43.54394065,54312
-96.75090441,43.51485818,-96.73124137,43.51485818,54314
-96.73156909,43.56403357,-96.79337655,43.49070718,54432
-96.71118508,43.5153335,-96.71138171,43.54128009,54465
-96.73150355,43.52940117,-96.75103549,43.52930613,54526
-96.69342281,43.5638436,-96.69407825,43.54674361,54536
-96.71138171,43.56232379,-96.74716843,43.56365362,54542
-96.71138171,43.54674361,-96.71138171,43.54128009,54601
-96.75103549,43.52930613,-96.77430341,43.5729616,54612
-96.78013678,43.54394065,-96.73156909,43.56403357,54632
-96.71138171,43.54128009,-96.7309792,43.51048509,54658
-96.77430341,43.5729616,-96.78013678,43.54394065,54664
-96.73124137,43.51485818,-96.71138171,43.54128009,54678
-96.7309792,43.51048509,-96.74684071,43.54413068,54701
-96.73124137,43.51485818,-96.7309792,43.51048509,54722
-96.74684071,43.54413068,-96.73124137,43.51485818,54743
-96.73156909,43.56403357,-96.73150355,43.52940117,54747
-96.77041974,43.61282792,-96.71138171,43.54674361,54760
-96.73156909,43.56403357,-96.78013678,43.54394065,54768
-96.73150355,43.52940117,-96.71138171,43.54674361,54793
-96.7309792,43.51048509,-96.75103549,43.52930613,54878
-96.74920028,43.50316422,-96.77041974,43.61282792,54923
-96.71131617,43.52959125,-96.71138171,43.54128009,54934
-96.69342281,43.5638436,-96.73150355,43.52940117,54989
-96.77430341,43.5729616,-96.73150355,43.52940117,55032
-96.77430341,43.5729616,-96.74716843,43.56365362,55047
-96.73156909,43.56403357,-96.78013678,43.54394065,55049
-96.78013678,43.54394065,-96.71138171,43.56232379,55064
-96.77041974,43.61282792,-96.7309792,43.51048509,55095
-96.77041974,43.61282792,-96.69342281,43.5638436,55189
-96.74684071,43.54413068,-96.71125063,43.60581298,55195
-96.77041974,43.61282792,-96.73124137,43.51485818,55215
-96.77041974,43.61282792,-96.73150355,43.52940117,55216
-96.71125063,43.60581298,-96.74920028,43.50316422,55265
-96.71131617,43.52959125,-96.71138171,43.54674361,55307
-96.71125063,43.60581298,-96.74684071,43.54413068,55318
-96.71138171,43.54128009,-96.73143801,43.54527088,55359
-96.73124137,43.54859634,-96.73124137,43.51485818,55360
-96.71131617,43.52959125,-96.73124137,43.51485818,55387
-96.75103549,43.52930613,-96.73124137,43.54859634,55414
-96.71138171,43.56232379,-96.73156909,43.56403357,55436
-96.71125063,43.60581298,-96.71164389,43.58758553,55456
-96.74716843,43.56365362,-96.73124137,43.54859634,55481
-96.78013678,43.54394065,-96.73150355,43.52940117,55500
-96.75103549,43.52930613,-96.73143801,43.54527088,55547
-96.79337655,43.49070718,-96.69342281,43.5638436,55599
-96.7309792,43.51048509,-96.75103549,43.52930613,55620
-96.73150355,43.52940117,-96.73156909,43.56403357,55631
-96.75090441,43.51485818,-96.75103549,43.52930613,55651
-96.69407825,43.54674361,-96.73150355,43.52940117,55663
-96.74920028,43.50316422,-96.71118508,43.5153335,55668
-96.74920028,43.50316422,-96.79337655,43.49070718,55682
-96.73143801,43.54527088,-96.71138171,43.54674361,55696
-96.75090441,43.51485818,-96.74684071,43.54413068,55767
-96.74920028,43.50316422,-96.75103549,43.52930613,55770
-96.73150355,43.52940117,-96.71118508,43.5153335,55813
-96.69407825,43.54674361,-96.73143801,43.54527088,55813
-96.73156909,43.56403357,-96.73143801,43.54527088,55816
-96.71138171,43.56232379,-96.74684071,43.54413068,55876
-96.74920028,43.50316422,-96.75090441,43.51485818,55880
-96.69407825,43.54674361,-96.77041974,43.61282792,55920
